Item,Condition,Stimulus,NP_Number,Auxiliary,Full_Sentence,source_file,language,leftward_entropy,leftward_attn_diff,leftward_attn_to_head,leftward_attn_to_attractor,nsubj_entropy,nsubj_attn_diff,nsubj_attn_to_head,nsubj_attn_to_attractor,top5_layer,top5_entropy,top5_attn_diff,top5_attn_to_head,top5_attn_to_attractor,top5_head_in_top5
19,c,The dress at the designers' showcase,plural,is,The dress at the designers' showcase is expensive.,eng_syn_stimuli.csv,english,1.317994,-0.40483341576182286,0.009546814061468466,0.4143802298232913,1.110389,-0.01250660516608093,0.01970754771787995,0.03221415288396088,6,1.4904096,-0.1254977434873581,0.024602755904197693,0.1501004993915558,0.0
19,d,The dress at the designers' showcase,plural,are,The dress at the designers' showcase are expensive.,eng_syn_stimuli.csv,english,1.3070835,-0.4158484853629488,0.009129685553489253,0.4249781709164381,1.1300467,-0.011419474693472154,0.01900255318959907,0.030422027883071225,6,1.4274623,-0.11135220527648926,0.0239793062210083,0.13533151149749756,0.0
20,a,The hex from the fairy's spellbook,singular,is,The hex from the fairy's spellbook is ineffective.,eng_syn_stimuli.csv,english,1.435383,-0.2447729234889266,0.01828636198042659,0.2630592854693532,1.1865946,-0.019116851157917884,0.015882706419688426,0.03499955757760631,6,1.6768172,-0.05652190186083317,0.03955208323895931,0.09607398509979248,0.5
20,b,The hex from the fairy's spellbook,singular,are,The hex from the fairy's spellbook are ineffective.,eng_syn_stimuli.csv,english,1.4648058,-0.245582589397236,0.020372735166893106,0.2659553245641291,1.1693711,-0.018358015181106562,0.015536239997036322,0.03389425517814289,6,1.6776667,-0.05942120775580406,0.039047084748744965,0.09846829250454903,0.5
20,c,The hex from the fairys' spellbook,plural,is,The hex from the fairys' spellbook is ineffective.,eng_syn_stimuli.csv,english,1.4383724,-0.2613350763451308,0.018515012273564935,0.27985008861869576,1.198841,-0.021784772701443265,0.015621498731300401,0.037406271432743665,6,1.7321453,-0.07937862351536751,0.036201003938913345,0.11557962745428085,0.0
20,d,The hex from the fairys' spellbook,plural,are,The hex from the fairys' spellbook are ineffective.,eng_syn_stimuli.csv,english,1.4664395,-0.26417168754924203,0.020471787230781045,0.2846434747800231,1.18186,-0.021092128301193724,0.015197433960444073,0.0362895622616378,6,1.7404848,-0.08618629351258278,0.03497624024748802,0.1211625337600708,0.0
21,a,The job for the cleaning lady's helper,singular,is,The job for the cleaning lady's helper is tiring.,eng_syn_stimuli.csv,english,1.1642779,-0.23395130846238316,0.0091799515878544,0.24313126005023758,1.2874048,0.003258154580895852,0.02313214519599333,0.019873990615097478,6,2.0517638,-0.0691350329046448,0.031554727194209896,0.1006897600988547,0.0
21,b,The job for the cleaning lady's helper,singular,are,The job for the cleaning lady's helper are tiring.,eng_syn_stimuli.csv,english,1.1725578,-0.23372677040636822,0.009090776598592734,0.24281754700496094,1.2973439,0.0013772668605938657,0.020762354800019624,0.019385087939425758,6,2.0382938,-0.06721415184438229,0.03240754144887129,0.09962169329325359,0.0
21,c,The job for the cleaningladies' helper,plural,is,The job for the cleaningladies' helper is tiring.,eng_syn_stimuli.csv,english,1.3870149,-0.45227833537069273,0.008683556386631607,0.4609618917573243,1.3043256,-0.0376171036206353,0.030381235655210566,0.06799833927584586,6,2.0672617,-0.15621055103838444,0.03135875426232815,0.18756930530071259,0.0
21,d,The job for the cleaningladies' helper,plural,are,The job for the cleaningladies' helper are tiring.,eng_syn_stimuli.csv,english,1.3949608,-0.4736085305571578,0.008305661694703304,0.4819141922518611,1.2976681,-0.047163799140518166,0.021718758080927332,0.0688825572214455,6,2.0681517,-0.1598504539579153,0.028868237510323524,0.18871869146823883,0.0
22,a,The restaurant near the fisherman's dock,singular,is,The restaurant near the fisherman's dock is closed down.,eng_syn_stimuli.csv,english,1.5543005,-0.45835124132281635,0.01899599592143204,0.4773472372442484,1.1319062,-0.04571668369722756,0.01570722886943246,0.06142391256666002,6,1.360195,-0.13563389796763659,0.015362727455794811,0.1509966254234314,0.0
22,b,The restaurant near the fisherman's dock,singular,are,The restaurant near the fisherman's dock are closed down.,eng_syn_stimuli.csv,english,1.5595567,-0.47822614868055097,0.01728903318871744,0.4955151818692684,1.0733782,-0.04026485364250004,0.014632513368257095,0.054897367010757134,6,1.352968,-0.14235605765134096,0.015226523391902447,0.1575825810432434,0.0
22,c,The restaurant near the fishermans' dock,plural,is,The restaurant near the fishermans' dock is closed down.,eng_syn_stimuli.csv,english,1.4927235,-0.5232040937204147,0.015310276005766354,0.538514369726181,1.1659356,-0.048302645838491184,0.015836024278091644,0.06413867011658284,6,1.3943135,-0.15478836465626955,0.015369410626590252,0.1701577752828598,0.0
22,d,The restaurant near the fishermans' dock,plural,are,The restaurant near the fishermans' dock are closed down.,eng_syn_stimuli.csv,english,1.488159,-0.5441256978956517,0.013260309264296666,0.5573860071599483,1.0973556,-0.040882391787031694,0.014688524332486496,0.055570916119518185,6,1.4027321,-0.15882288105785847,0.015063298866152763,0.17388617992401123,0.0
23,a,The uniform containing the policeman's key,singular,is,The uniform containing the policeman's key is missing.,eng_syn_stimuli.csv,english,1.4464477,-0.4565425533335656,0.021692290576174854,0.47823484390974047,1.2474515,-0.04655806702723886,0.017491814289395724,0.06404988131663458,6,1.3549212,-0.10081009939312935,0.027437757700681686,0.12824785709381104,1.0
23,b,The uniform containing the policeman's key,singular,are,The uniform containing the policeman's key are missing.,eng_syn_stimuli.csv,english,1.4926549,-0.47054268068168315,0.02312251233961433,0.49366519302129747,1.2432522,-0.041354703550948085,0.016729467711573437,0.05808417126252152,6,1.4035949,-0.09773452766239643,0.02835082821547985,0.12608535587787628,1.0
23,c,The uniform containing the policemans' key,plural,is,The uniform containing the policemans' key is missing.,eng_syn_stimuli.csv,english,1.442281,-0.5478905203111936,0.020264909946126862,0.5681554302573204,1.2865165,-0.049995650466239605,0.01711178139536965,0.06710743186160925,6,1.4765776,-0.12700967863202095,0.03189213201403618,0.15890181064605713,1.0
23,d,The uniform containing the policemans' key,plural,are,The uniform containing the policemans' key are missing.,eng_syn_stimuli.csv,english,1.4447534,-0.5674212565238121,0.02046330668381415,0.5878845632076264,1.3161407,-0.047115229602883946,0.016458579788302893,0.06357380939118684,6,1.5455256,-0.13134822994470596,0.031499408185482025,0.162847638130188,1.0
24,a,The visit with the student's teacher,singular,is,The visit with the student's teacher is informative.,eng_syn_stimuli.csv,english,1.3577716,-0.47815143490297485,0.01891114910977194,0.49706258401274683,1.2436981,-0.03867014857654748,0.016366755704846594,0.05503690428139407,6,1.3234434,-0.10444563627243042,0.022039175033569336,0.12648481130599976,1.0
24,b,The visit with the student's teacher,singular,are,The visit with the student's teacher are informative.,eng_syn_stimuli.csv,english,1.367381,-0.48940247120917774,0.018315519666066392,0.5077179908752442,1.1765498,-0.03339706705495431,0.015080387005696564,0.04847745406065087,6,1.2965069,-0.10194124467670918,0.02125667594373226,0.12319792062044144,1.0
24,c,The visit with the students' teacher,plural,is,The visit with the students' teacher is informative.,eng_syn_stimuli.csv,english,1.1561838,-0.4895722927438328,0.011314271212904714,0.5008865639567375,1.2528347,-0.014692517294495212,0.02071996051199907,0.03541247780649428,6,1.4519453,-0.11180781200528145,0.025665264576673508,0.13747307658195496,1.0
24,d,The visit with the students' teacher,plural,are,The visit with the students' teacher are informative.,eng_syn_stimuli.csv,english,1.1394753,-0.5063659381550678,0.01058942932068021,0.5169553674757481,1.2063165,-0.014089701778603825,0.019416963752365745,0.03350666553096957,6,1.4360198,-0.1123734638094902,0.02415061742067337,0.13652408123016357,0.0
25,a,The antique trunk for the child's toy,singular,is,The antique trunk for the child's toy is large.,eng_syn_stimuli.csv,english,1.1576444,-0.16172947420644354,0.011868857462513916,0.17359833166895744,1.2148532,-0.0018691197083995693,0.019564920368632506,0.021434040077032077,6,1.8065628,-0.05416013083110253,0.022565985408922035,0.07672611624002457,0.0
25,b,The antique trunk for the child's toy,singular,are,The antique trunk for the child's toy are large.,eng_syn_stimuli.csv,english,1.1491696,-0.1609427691037581,0.01197314823822732,0.17291591734198544,1.2099147,-0.002929293546437639,0.018397481426324132,0.02132677497276177,6,1.7653612,-0.051609884637097515,0.022098818483452003,0.07370870312054952,0.0
25,c,The antique trunk for the children's toy,plural,is,The antique trunk for the children's toy is large.,eng_syn_stimuli.csv,english,1.1480268,-0.1802541650125022,0.011186384356157457,0.19144054936865965,1.2296035,-0.007614221509248427,0.017395929002842103,0.02501015051209053,6,1.7153953,-0.062453253815571465,0.01778974011540413,0.0802429939309756,0.0
25,d,The antique trunk for the children's toy,plural,are,The antique trunk for the children's toy are large.,eng_syn_stimuli.csv,english,1.1386741,-0.17876717663424035,0.011197310695661145,0.1899644873299015,1.226464,-0.007548370057656336,0.017047261223419163,0.0245956312810755,6,1.6944739,-0.056228495513399444,0.01799333778520425,0.0742218332986037,0.0
26,a,The car with the policeman's insignia,singular,is,The car with the policeman's insignia is new.,eng_syn_stimuli.csv,english,1.4273472,-0.38728212030691794,0.020401398967078422,0.4076835192739964,1.1539136,-0.041864996303783424,0.011343220809081563,0.05320821711286498,6,1.5836964,-0.08977029100060463,0.032495733350515366,0.12226602435112,1.0
26,b,The car with the policeman's insignia,singular,are,The car with the policeman's insignia are new.,eng_syn_stimuli.csv,english,1.4196179,-0.4039998282241868,0.018940554137225264,0.42294038236141207,1.1365458,-0.03898577418663321,0.010523551258686311,0.04950932544531952,6,1.5750935,-0.09528190828859806,0.031088104471564293,0.12637001276016235,0.0
26,c,The car with the policemans' insignia,plural,is,The car with the policemans' insignia is new.,eng_syn_stimuli.csv,english,1.3621583,-0.47247340606554644,0.019218871723569463,0.4916922777891159,1.1728041,-0.04719943783591389,0.011130671159500883,0.05833010899541478,6,1.6299953,-0.11077127233147621,0.03190482780337334,0.14267610013484955,1.0
26,d,The car with the policemans' insignia,plural,are,The car with the policemans' insignia are new.,eng_syn_stimuli.csv,english,1.3344206,-0.49504816317057704,0.017084921066998503,0.5121330842375755,1.165477,-0.04510767351968452,0.010283361159266225,0.05539103467895075,6,1.6510282,-0.12168105877935886,0.03014921210706234,0.1518302708864212,0.0
27,a,The invasion of the enemy's bunker,singular,is,The invasion of the enemy's bunker is merciless.,eng_syn_stimuli.csv,english,1.3870159,-0.3338163153966889,0.02496920994017273,0.3587855253368616,1.1741258,-0.024254700203582495,0.02527927060820287,0.049533970811785365,6,1.3004459,-0.06059086322784424,0.06783269345760345,0.1284235566854477,1.0
27,b,The invasion of the enemy's bunker,singular,are,The invasion of the enemy's bunker are merciless.,eng_syn_stimuli.csv,english,1.4059892,-0.33703530667698944,0.020969220862025396,0.3580045275390148,1.1776127,-0.02321144879967338,0.021657941522182082,0.04486939032185546,6,1.3357005,-0.05576469004154205,0.0701894462108612,0.12595413625240326,1.0
27,c,The invasion of the enemies' bunker,plural,is,The invasion of the enemies' bunker is merciless.,eng_syn_stimuli.csv,english,1.2594337,-0.3966918857593555,0.013214352651266381,0.4099062384106219,1.1263256,-0.01097533075565238,0.02770125223420621,0.038676582989858585,6,1.2858078,-0.049633100628852844,0.06457974016666412,0.11421284079551697,1.0
27,d,The invasion of the enemies' bunker,plural,are,The invasion of the enemies' bunker are merciless.,eng_syn_stimuli.csv,english,1.2463045,-0.4031208624364808,0.01172334651928395,0.4148442089557648,1.1338282,-0.011745599656684647,0.02482095788931815,0.0365665575460028,6,1.3133036,-0.05286261439323425,0.06411449611186981,0.11697711050510406,1.0
28,a,The memo from the supervisor's lawyer,singular,is,The memo from the supervisor's lawyer is harsh.,eng_syn_stimuli.csv,english,1.3763908,-0.526096572203096,0.010106509330216795,0.5362030815333128,1.3071359,-0.0293966714951866,0.023228076454080152,0.05262474794926675,6,1.5588009,-0.11782114952802658,0.03235597163438797,0.15017712116241455,1.0
28,b,The memo from the supervisor's lawyer,singular,are,The memo from the supervisor's lawyer are harsh.,eng_syn_stimuli.csv,english,1.4027905,-0.5394911587936804,0.010005355556495487,0.5494965143501759,1.2647661,-0.02462028401596868,0.021592767653141748,0.046213051669110425,6,1.4965686,-0.10670052841305733,0.03163022920489311,0.13833075761795044,1.0
28,c,The memo from the supervisors' lawyer,plural,is,The memo from the supervisors' lawyer is harsh.,eng_syn_stimuli.csv,english,1.118839,-0.5439186591518592,0.007943943901591411,0.5518626030534506,1.2482817,-0.009289851574407848,0.024965057355260535,0.034254908929668385,6,1.4784338,-0.1128268651664257,0.032622355967760086,0.1454492211341858,1.0
28,d,The memo from the supervisors' lawyer,plural,are,The memo from the supervisors' lawyer are harsh.,eng_syn_stimuli.csv,english,1.141584,-0.547821228228895,0.007518458716185705,0.5553396869450807,1.2137951,-0.009171584932665056,0.0223625981699346,0.03153418310259966,6,1.4369109,-0.11097539216279984,0.03068351000547409,0.14165890216827393,1.0
29,a,The picnic with the baby's caretaker,singular,is,The picnic with the baby's caretaker is enjoyable.,eng_syn_stimuli.csv,english,1.391176,-0.46905765120318393,0.015688436884374823,0.48474608808755876,1.1459215,-0.033903938474534184,0.021772463204476993,0.05567640167901118,6,1.3164682,-0.11130218394100666,0.018036557361483574,0.12933874130249023,0.0
29,b,The picnic with the baby's caretaker,singular,are,The picnic with the baby's caretaker are enjoyable.,eng_syn_stimuli.csv,english,1.409236,-0.47466225129610395,0.014991729994653724,0.48965398129075766,1.1390951,-0.028030576955638275,0.023165200203430436,0.051195777159068714,6,1.2743777,-0.10130391269922256,0.018065303564071655,0.11936921626329422,0.0
29,c,The picnic with the babies' caretaker,plural,is,The picnic with the babies' caretaker is enjoyable.,eng_syn_stimuli.csv,english,1.2146485,-0.47143821147328707,0.011685531688272022,0.4831237431615591,1.1378909,-0.024626835259874726,0.02358386719903365,0.04821070245890837,6,1.3320129,-0.10831870883703232,0.017536558210849762,0.12585526704788208,0.0
29,d,The picnic with the babies' caretaker,plural,are,The picnic with the babies' caretaker are enjoyable.,eng_syn_stimuli.csv,english,1.2154627,-0.47773788641788995,0.011030488781398163,0.4887683751992881,1.1334784,-0.02103547596611861,0.023927263479549765,0.04496273944566838,6,1.3304927,-0.10609714686870575,0.017567671835422516,0.12366481870412827,0.0
30,a,The tiny fountain in the elf's garden,singular,is,The tiny fountain in the elf's garden is amusing.,eng_syn_stimuli.csv,english,1.1212705,-0.1554979295423891,0.008516695533504997,0.1640146250758941,1.2741134,0.0002081927774598702,0.023949892280164694,0.023741699502704824,6,1.8084866,-0.07300789467990398,0.018378925199309986,0.09138681987921397,0.0
30,b,The tiny fountain in the elf's garden,singular,are,The tiny fountain in the elf's garden are amusing.,eng_syn_stimuli.csv,english,1.1271158,-0.15494387447524788,0.008586699526434434,0.1635305740016823,1.2685844,0.0001010163798533544,0.022572104300157454,0.0224710879203041,6,1.7970883,-0.06862699550886948,0.018151297544439633,0.08677829305330913,0.0
30,c,The tiny fountain in the elves' garden,plural,is,The tiny fountain in the elves' garden is amusing.,eng_syn_stimuli.csv,english,1.007704,-0.16077970684471551,0.005941847421689772,0.16672155426640528,1.2901253,-0.004751989431103415,0.018744384877000787,0.023496374308104202,6,1.636869,-0.06099684862419963,0.015328083653002977,0.0763249322772026,0.0
30,d,The tiny fountain in the elves' garden,plural,are,The tiny fountain in the elves' garden are amusing.,eng_syn_stimuli.csv,english,1.005544,-0.16078270570923792,0.006154685808911609,0.1669373915181495,1.2707688,-0.000708192133622132,0.019603355615175698,0.020311547748797832,6,1.6145144,-0.05607389006763697,0.015428653918206692,0.07150254398584366,0.0
31,a,The truck with the fireman's hose,singular,is,The truck with the fireman's hose is leaving.,eng_syn_stimuli.csv,english,1.551461,-0.43924946076585913,0.010941409325459972,0.4501908700913191,1.4188621,-0.055612400268561936,0.02685557766538569,0.08246797793394763,6,1.2689519,-0.10113776102662086,0.018836449831724167,0.11997421085834503,1.0
31,b,The truck with the fireman's hose,singular,are,The truck with the fireman's hose are leaving.,eng_syn_stimuli.csv,english,1.5728961,-0.4417881546833087,0.011277718999190256,0.45306587368249895,1.377755,-0.04617320613434419,0.02595435689489971,0.0721275630292439,6,1.2819297,-0.09995061531662941,0.018387209624052048,0.11833782494068146,0.0
31,c,The truck with the firemans' hose,plural,is,The truck with the firemans' hose is leaving.,eng_syn_stimuli.csv,english,1.4416784,-0.47321680953900797,0.013048698919010348,0.4862655084580183,1.4328945,-0.06052632861343582,0.024793871014377234,0.08532019962781305,6,1.2643095,-0.10867165587842464,0.01915130950510502,0.12782296538352966,1.0
31,d,The truck with the firemans' hose,plural,are,The truck with the firemans' hose are leaving.,eng_syn_stimuli.csv,english,1.4401863,-0.4821710764837917,0.013302596710855142,0.49547367319464686,1.4119892,-0.05537949167532602,0.023921500717692515,0.07930099239301854,6,1.3098121,-0.11877558752894402,0.018662039190530777,0.1374376267194748,0.0
32,a,The response to the country's attack,singular,is,The response to the country's attack is immediate.,eng_syn_stimuli.csv,english,1.684778,-0.4381720161589328,0.014938464149599895,0.45311048030853274,1.2845552,-0.07505792820761062,0.011878959684650813,0.08693688789226144,6,1.5511117,-0.11225185543298721,0.03759079426527023,0.14984264969825745,1.0
32,b,The response to the country's attack,singular,are,The response to the country's attack are immediate.,eng_syn_stimuli.csv,english,1.6796757,-0.4489138826582348,0.015562477722414769,0.46447636038064954,1.1105226,-0.06476684651807577,0.008739643764413049,0.07350649028248882,6,1.5235331,-0.11348051950335503,0.035698581486940384,0.1491791009902954,1.0
32,c,The response to the countries' attack,plural,is,The response to the countries' attack is immediate.,eng_syn_stimuli.csv,english,1.4743034,-0.4913428506348282,0.011233831336721779,0.50257668197155,1.2695713,-0.04854100886767014,0.013776200130513417,0.06231720899818356,6,1.4240313,-0.09035702049732208,0.0347587913274765,0.12511581182479858,1.0
32,d,The response to the countries' attack,plural,are,The response to the countries' attack are immediate.,eng_syn_stimuli.csv,english,1.4313886,-0.5009200235945173,0.011203413631301373,0.5121234372258187,1.0828264,-0.04226644758728639,0.010471598318866881,0.052738045906153275,6,1.405226,-0.09373364597558975,0.0338846817612648,0.12761832773685455,1.0
1,a,The slogan on the poster,singular,is,The slogan on the poster is designed to get attention.,eng_no_syn_stimuli.csv,english,1.6612478,-0.07816022816114128,0.13259306275285782,0.21075329091399908,1.0185986,0.02118501453425097,0.03428789693784893,0.01310288240359796,6,2.1274142,0.099855937063694,0.14490735530853271,0.045051418244838715,1.0
1,b,The slogan on the posters,plural,is,The slogan on the posters is designed to get attention.,eng_no_syn_stimuli.csv,english,1.6539749,-0.07686015840154141,0.14201008521486075,0.21887024361640214,1.0278667,0.015278500604728152,0.033880280609537294,0.018601780004809144,6,2.0821333,0.09245827794075012,0.15706424415111542,0.0646059662103653,1.0
1,c,The slogan on the poster,singular,are,The slogan on the poster are designed to get attention.,eng_no_syn_stimuli.csv,english,1.5557976,-0.0972270905971527,0.1382828766480088,0.23550996724516154,1.1222608,0.026211406380207337,0.03982523318718449,0.013613826806977158,6,2.042252,0.0369076207280159,0.07701808959245682,0.04011046886444092,1.0
1,d,The slogan on the posters,plural,are,The slogan on the posters are designed to get attention.,eng_no_syn_stimuli.csv,english,1.5733618,-0.21670355712994932,0.09656103560701013,0.31326459273695945,1.0825323,0.01847287544942162,0.03823732756547997,0.019764452116058352,6,2.1288893,0.004983358085155487,0.07684226334095001,0.07185890525579453,1.0
2,a,The picture on the flier,singular,is,The picture on the flier is of a village church in the south of France.,eng_no_syn_stimuli.csv,english,1.6012001,-0.0908210561494343,0.15785701564745977,0.24867807179689408,1.3167045,0.00017306802669736499,0.01670195796227745,0.016528889935580084,6,2.2353826,0.0855211392045021,0.11730323731899261,0.03178209811449051,1.0
2,b,The picture on the fliers,plural,is,The picture on the fliers is of a village church in the south of France.,eng_no_syn_stimuli.csv,english,1.6104629,-0.09518150278599932,0.15124578959075735,0.24642729237675667,1.3164655,-0.003005653225500282,0.016459867239518644,0.019465520465018926,6,2.2253227,0.07485684379935265,0.11625684797763824,0.0414000041782856,1.0
2,c,The picture on the flier,singular,are,The picture on the flier are of a village church in the south of France.,eng_no_syn_stimuli.csv,english,1.5638219,-0.13756976538570598,0.13930409661261364,0.27687386199831965,1.4093847,-0.008002793448645207,0.015296763313131123,0.02329955676177633,6,2.1488178,0.061850955709815025,0.09225490689277649,0.030403951182961464,1.0
2,d,The picture on the fliers,plural,are,The picture on the fliers are of a village church in the south of France.,eng_no_syn_stimuli.csv,english,1.5416265,-0.3239171577384695,0.077176289469935,0.40109344720840456,1.3869131,-0.015364796717949502,0.014492575315489375,0.029857372033438877,6,2.179707,0.024003319442272186,0.07930408418178558,0.0553007647395134,1.0
3,a,The mistake in the program,singular,is,The mistake in the program is disastrous for the small software company.,eng_no_syn_stimuli.csv,english,1.5547903,-0.056419198925141245,0.12901129176607357,0.1854304906912148,1.14838,-0.005560395786625349,0.011817844228210106,0.017378240014835455,6,1.956845,0.05380911007523537,0.07346301525831223,0.01965390518307686,1.0
3,b,The mistake in the programs,plural,is,The mistake in the programs is disastrous for the small software company.,eng_no_syn_stimuli.csv,english,1.4718703,-0.0878107704455033,0.1287246128777042,0.2165353833232075,1.1543354,-0.00680078375289952,0.012065943849268023,0.018866727602167545,6,1.9495581,0.023408964276313782,0.06630946695804596,0.04290050268173218,1.0
3,c,The mistake in the program,singular,are,The mistake in the program are disastrous for the small software company.,eng_no_syn_stimuli.csv,english,1.4022677,-0.07067990571376867,0.13559118059347383,0.2062710863072425,1.2208523,-0.0016616533298304148,0.014499657715361991,0.016161311045192406,6,1.7994428,0.022442487999796867,0.04018228128552437,0.0177397932857275,0.0
3,d,The mistake in the programs,plural,are,The mistake in the programs are disastrous for the small software company.,eng_no_syn_stimuli.csv,english,1.3959687,-0.21904120198232704,0.09577157940002508,0.31481278138235214,1.1866249,-0.008011681550050298,0.01384939542210759,0.02186107697215789,6,1.9264723,0.03262737952172756,0.05667191371321678,0.02404453419148922,1.0
4,a,The label on the container,singular,is,The label on the container is a warning about the hazardous chemicals inside.,eng_no_syn_stimuli.csv,english,1.6159475,0.026369281171355397,0.18038023026892916,0.15401094909757376,1.4104027,0.02707247591563373,0.0424238926152384,0.015351416699604669,6,2.108789,0.10009358078241348,0.12816424667835236,0.028070665895938873,1.0
4,b,The label on the containers,plural,is,The label on the containers is a warning about the hazardous chemicals inside.,eng_no_syn_stimuli.csv,english,1.6078274,0.00962147805839777,0.18289976185187698,0.1732782837934792,1.4155016,0.025909353862283525,0.04251078346208033,0.016601429599796803,6,2.124593,0.09120726585388184,0.1350460946559906,0.043838828802108765,1.0
4,c,The label on the container,singular,are,The label on the container are a warning about the hazardous chemicals inside.,eng_no_syn_stimuli.csv,english,1.5416743,-0.0018927011638879775,0.1914671127218753,0.1933598138857633,1.462637,0.013525046862116596,0.03269397010035391,0.019168923238237313,6,2.088514,0.06917935982346535,0.09566344320774078,0.026484083384275436,1.0
4,d,The label on the containers,plural,are,The label on the containers are a warning about the hazardous chemicals inside.,eng_no_syn_stimuli.csv,english,1.5460107,-0.08384320049372036,0.17365083635959308,0.25749403685331346,1.4431622,0.007710024651305503,0.031531439885111465,0.023821415233805966,6,2.1330814,0.06035890057682991,0.09476566314697266,0.034406762570142746,1.0
5,a,The problem in the store,singular,is,The problem in the store is solved by firing the custodian.,eng_no_syn_stimuli.csv,english,1.476746,-0.0743324816110544,0.1443316187360324,0.21866410034708678,1.261967,0.013568614043742854,0.023467896283909793,0.00989928224016694,6,2.1766615,0.0323825441300869,0.09327387064695358,0.060891326516866684,1.0
5,b,The problem in the stores,plural,is,The problem in the stores is solved by firing the custodian.,eng_no_syn_stimuli.csv,english,1.4387622,-0.1336783985607326,0.12489732624962926,0.25857572481036184,1.2820504,0.009098475267273897,0.023042893021920464,0.013944417754646565,6,2.1996088,0.0055097490549087524,0.08727814257144928,0.08176839351654053,1.0
5,c,The problem in the store,singular,are,The problem in the store are solved by firing the custodian.,eng_no_syn_stimuli.csv,english,1.4558203,-0.08796176702016964,0.16918953506974505,0.25715130208991466,1.3601564,0.008027003939241694,0.022147501685503813,0.014120497746262117,6,2.1243594,0.018123436719179153,0.07965779304504395,0.06153435632586479,1.0
5,d,The problem in the stores,plural,are,The problem in the stores are solved by firing the custodian.,eng_no_syn_stimuli.csv,english,1.4794762,-0.31597946947440503,0.08668298274278641,0.40266245221719144,1.3351165,-0.0026073658568748215,0.020444681862500147,0.02305204771937497,6,2.2251525,-0.027178771793842316,0.0683901384472847,0.09556891024112701,0.0
6,a,The name on the billboard,singular,is,The name on the billboard is of a prominent local businessman.,eng_no_syn_stimuli.csv,english,1.5634993,-0.0816656956449151,0.16225554551929236,0.24392124116420746,1.2865007,0.012911134709224826,0.03699130394522854,0.02408016923600371,6,1.9906349,0.10932480171322823,0.14429378509521484,0.03496898338198662,1.0
6,b,The name on the billboards,plural,is,The name on the billboards is of a prominent local businessman.,eng_no_syn_stimuli.csv,english,1.7055393,-0.11986868137028069,0.14509054927621037,0.2649592306464911,1.3189393,-0.004301261168973269,0.028498280759788486,0.032799541928761757,6,2.0927358,0.10176952183246613,0.1642613708972931,0.062491849064826965,1.0
